bank_id,bank_name,region,bank_size,year,quarter,quarter_num,date,total_assets,liquidity_ratio,capital_adequacy_ratio,npl_ratio,return_on_equity,loan_to_deposit_ratio,financial_health_status,status_label
BANK_135,Mitchell-Jordan Rural Bank,Greater Accra,Small,2022,Q1,5,2022-Q1,29.49,17.54,17.91,4.02,27.89,46.97,0,Healthy
BANK_135,Mitchell-Jordan Rural Bank,Greater Accra,Small,2022,Q2,6,2022-Q2,29.53,17.49,17.74,4.08,19.64,57.93,0,Healthy
BANK_135,Mitchell-Jordan Rural Bank,Greater Accra,Small,2022,Q3,7,2022-Q3,31.78,17.03,17.43,4.11,10.91,79.62,0,Healthy
BANK_135,Mitchell-Jordan Rural Bank,Greater Accra,Small,2022,Q4,8,2022-Q4,31.79,17.7,17.07,4.34,22.29,84.95,0,Healthy
BANK_135,Mitchell-Jordan Rural Bank,Greater Accra,Small,2023,Q1,9,2023-Q1,34.79,17.82,17.16,4.54,18.87,49.95,0,Healthy
BANK_135,Mitchell-Jordan Rural Bank,Greater Accra,Small,2023,Q2,10,2023-Q2,32.82,18.03,17.09,4.63,14.23,59.64,0,Healthy
BANK_135,Mitchell-Jordan Rural Bank,Greater Accra,Small,2023,Q3,11,2023-Q3,36.83,18.68,17.09,4.47,17.91,76.48,0,Healthy
BANK_135,Mitchell-Jordan Rural Bank,Greater Accra,Small,2023,Q4,12,2023-Q4,39.46,19.44,17.24,4.47,34.23,56.05,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2021,Q1,1,2021-Q1,8.87,35.02,16.27,7.55,11.44,78.68,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2021,Q2,2,2021-Q2,8.57,35.33,16.34,7.67,27.01,53.89,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2021,Q3,3,2021-Q3,8.85,34.61,16.09,7.65,26.59,77.0,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2021,Q4,4,2021-Q4,9.5,34.73,16.27,7.67,24.99,74.69,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2022,Q1,5,2022-Q1,9.36,33.98,16.43,7.74,29.62,81.56,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2022,Q2,6,2022-Q2,10.73,37.14,16.49,7.41,34.69,85.68,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2022,Q3,7,2022-Q3,10.08,36.46,16.53,7.88,14.88,46.34,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2022,Q4,8,2022-Q4,9.0,35.75,16.4,8.01,23.21,69.15,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2023,Q1,9,2023-Q1,9.24,34.31,16.37,7.71,31.96,59.81,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2023,Q2,10,2023-Q2,9.57,34.15,16.35,7.71,12.57,54.0,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2023,Q3,11,2023-Q3,9.13,32.91,16.43,7.92,13.2,60.78,0,Healthy
BANK_136,"Lawson, Morris and Ramos Rural Bank",Ashanti,Small,2023,Q4,12,2023-Q4,8.96,33.82,16.67,7.98,16.36,81.55,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2021,Q1,1,2021-Q1,7.69,19.65,18.73,5.05,13.29,74.64,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2021,Q2,2,2021-Q2,7.75,19.54,18.66,4.95,7.02,52.51,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2021,Q3,3,2021-Q3,7.74,20.49,18.73,5.1,15.77,44.68,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2021,Q4,4,2021-Q4,8.72,19.89,18.58,5.0,21.19,91.36,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2022,Q1,5,2022-Q1,9.36,19.53,18.36,5.08,25.22,70.82,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2022,Q2,6,2022-Q2,10.76,19.36,18.27,4.89,30.23,44.24,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2022,Q3,7,2022-Q3,10.48,19.2,17.99,5.05,32.02,76.59,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2022,Q4,8,2022-Q4,10.18,18.01,18.25,5.12,11.62,42.81,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2023,Q1,9,2023-Q1,9.87,18.27,18.24,4.94,26.17,66.23,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2023,Q2,10,2023-Q2,9.44,18.81,18.43,4.87,12.61,67.24,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2023,Q3,11,2023-Q3,9.82,18.92,18.59,5.02,5.84,63.62,0,Healthy
BANK_137,"Lewis, Kennedy and Santana Rural Bank",Ashanti,Small,2023,Q4,12,2023-Q4,9.75,19.11,18.79,5.26,7.23,71.21,0,Healthy
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2021,Q1,1,2021-Q1,123.83,11.6,27.7,13.92,14.61,85.09,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2021,Q2,2,2021-Q2,118.61,11.6,28.07,13.78,20.06,66.58,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2021,Q3,3,2021-Q3,119.95,12.15,28.59,14.23,5.28,50.35,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2021,Q4,4,2021-Q4,105.06,11.93,28.0,14.96,21.24,76.29,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2022,Q1,5,2022-Q1,103.63,11.64,28.24,15.27,17.84,59.39,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2022,Q2,6,2022-Q2,105.62,11.91,27.61,15.25,4.1,46.57,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2022,Q3,7,2022-Q3,107.07,12.12,27.48,15.64,10.45,44.4,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2022,Q4,8,2022-Q4,96.59,11.71,27.86,16.41,5.65,81.11,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2023,Q1,9,2023-Q1,95.99,12.04,27.99,16.42,6.91,44.88,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2023,Q2,10,2023-Q2,95.04,11.98,28.25,16.75,6.68,67.23,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2023,Q3,11,2023-Q3,105.22,12.25,28.39,15.49,3.78,78.58,1,High-Risk
BANK_138,"Jackson, Miller and Robertson Rural Bank",Greater Accra,Medium,2023,Q4,12,2023-Q4,99.32,12.7,28.99,15.55,8.12,57.13,1,High-Risk
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2021,Q1,1,2021-Q1,223.85,32.01,13.58,5.15,21.43,84.71,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2021,Q2,2,2021-Q2,239.76,32.2,13.65,5.28,12.9,50.25,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2021,Q3,3,2021-Q3,218.88,30.17,13.63,5.69,37.07,93.9,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2021,Q4,4,2021-Q4,248.36,30.99,13.56,5.5,38.06,69.74,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2022,Q1,5,2022-Q1,256.05,31.76,13.76,5.72,34.49,40.73,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2022,Q2,6,2022-Q2,270.9,30.04,13.73,5.78,34.74,48.83,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2022,Q3,7,2022-Q3,310.22,28.7,14.1,5.65,13.88,53.46,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2022,Q4,8,2022-Q4,289.04,26.75,14.28,6.08,42.94,40.24,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2023,Q1,9,2023-Q1,249.97,26.14,14.38,6.13,20.47,48.99,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2023,Q2,10,2023-Q2,263.9,25.86,14.56,6.01,40.28,87.19,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2023,Q3,11,2023-Q3,261.13,26.66,14.68,5.86,31.06,57.12,0,Healthy
BANK_139,"Harvey, Davis and Crane Rural Bank",Northern,Large,2023,Q4,12,2023-Q4,270.65,25.38,14.54,5.88,8.2,62.04,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2021,Q1,1,2021-Q1,38.79,21.24,29.01,5.62,3.58,50.65,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2021,Q2,2,2021-Q2,37.92,21.03,28.81,5.61,9.42,80.69,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2021,Q3,3,2021-Q3,31.16,20.13,28.83,5.98,21.83,65.4,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2021,Q4,4,2021-Q4,30.08,19.82,28.69,5.92,17.93,50.94,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2022,Q1,5,2022-Q1,31.43,18.79,28.63,5.79,9.98,43.32,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2022,Q2,6,2022-Q2,33.15,19.19,28.94,5.93,6.76,74.4,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2022,Q3,7,2022-Q3,32.28,19.52,29.04,5.94,11.09,45.21,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2022,Q4,8,2022-Q4,28.76,19.16,28.54,6.12,17.24,49.03,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2023,Q1,9,2023-Q1,29.91,19.28,27.96,6.02,8.31,61.82,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2023,Q2,10,2023-Q2,30.45,18.63,28.05,6.11,14.66,55.15,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2023,Q3,11,2023-Q3,33.38,19.3,27.99,5.91,10.03,60.07,0,Healthy
BANK_140,Chambers and Sons Rural Bank,Upper East,Small,2023,Q4,12,2023-Q4,34.66,19.65,27.65,5.84,15.84,48.1,0,Healthy
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2021,Q1,1,2021-Q1,23.61,24.75,25.58,21.87,17.03,59.52,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2021,Q2,2,2021-Q2,24.69,24.31,24.88,22.05,15.19,56.12,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2021,Q3,3,2021-Q3,25.98,23.98,25.06,22.34,5.62,85.93,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2021,Q4,4,2021-Q4,28.27,25.19,25.01,22.49,20.72,86.52,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2022,Q1,5,2022-Q1,28.27,25.34,25.09,22.76,11.63,46.93,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2022,Q2,6,2022-Q2,30.19,25.84,25.14,21.87,6.16,73.2,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2022,Q3,7,2022-Q3,31.84,25.15,25.01,21.34,8.06,87.84,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2022,Q4,8,2022-Q4,32.39,24.61,25.23,22.27,16.58,45.16,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2023,Q1,9,2023-Q1,34.25,25.56,25.35,22.68,18.54,61.44,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2023,Q2,10,2023-Q2,35.43,25.96,25.2,22.97,5.67,55.64,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2023,Q3,11,2023-Q3,39.88,24.98,25.3,23.65,5.68,65.91,1,High-Risk
BANK_141,Hernandez Inc Rural Bank,Ashanti,Small,2023,Q4,12,2023-Q4,38.76,25.3,25.05,23.53,19.61,59.04,1,High-Risk
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2021,Q1,1,2021-Q1,39.75,33.08,24.89,7.66,4.91,44.33,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2021,Q2,2,2021-Q2,40.73,30.52,25.03,7.73,17.6,53.36,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2021,Q3,3,2021-Q3,37.03,28.67,24.79,7.65,21.45,74.81,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2021,Q4,4,2021-Q4,40.7,29.48,25.09,7.41,8.27,49.63,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2022,Q1,5,2022-Q1,39.33,30.37,24.99,7.54,5.18,74.96,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2022,Q2,6,2022-Q2,41.54,31.05,24.98,7.6,8.09,81.62,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2022,Q3,7,2022-Q3,38.16,32.59,25.01,7.6,9.14,85.58,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2022,Q4,8,2022-Q4,33.14,33.59,25.52,7.76,6.64,45.11,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2023,Q1,9,2023-Q1,35.34,33.62,25.38,7.83,14.06,40.61,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2023,Q2,10,2023-Q2,38.24,33.33,25.6,7.76,18.38,90.61,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2023,Q3,11,2023-Q3,38.69,34.36,25.86,8.02,22.16,55.89,0,Healthy
BANK_142,Riggs PLC Rural Bank,Eastern,Small,2023,Q4,12,2023-Q4,34.66,35.46,25.85,8.22,22.91,54.35,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2021,Q1,1,2021-Q1,121.27,33.0,16.31,0.42,32.91,86.77,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2021,Q2,2,2021-Q2,129.17,33.77,16.47,0.43,24.26,81.97,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2021,Q3,3,2021-Q3,127.42,31.1,16.72,0.42,35.05,41.07,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2021,Q4,4,2021-Q4,134.44,31.77,16.77,0.4,31.4,80.14,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2022,Q1,5,2022-Q1,129.7,30.12,17.01,0.4,28.83,91.02,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2022,Q2,6,2022-Q2,137.13,29.89,16.91,0.4,26.44,74.94,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2022,Q3,7,2022-Q3,138.62,30.0,17.01,0.4,15.86,72.1,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2022,Q4,8,2022-Q4,129.05,28.76,17.19,0.42,22.85,80.92,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2023,Q1,9,2023-Q1,123.75,29.81,17.2,0.43,5.84,73.47,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2023,Q2,10,2023-Q2,126.04,29.94,17.0,0.43,22.0,57.02,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2023,Q3,11,2023-Q3,129.86,31.12,16.93,0.42,22.29,81.2,0,Healthy
BANK_143,Gibson Ltd Rural Bank,Eastern,Medium,2023,Q4,12,2023-Q4,122.98,31.12,16.62,0.43,27.97,83.9,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2021,Q1,1,2021-Q1,165.8,36.78,15.89,6.86,9.78,92.55,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2021,Q2,2,2021-Q2,165.6,35.87,16.11,6.8,22.42,82.29,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2021,Q3,3,2021-Q3,168.5,34.58,16.54,6.98,12.9,52.3,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2021,Q4,4,2021-Q4,165.56,36.21,16.67,6.8,27.51,78.35,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2022,Q1,5,2022-Q1,170.11,36.93,16.38,6.88,21.0,45.67,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2022,Q2,6,2022-Q2,182.31,38.65,16.47,6.69,34.78,69.85,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2022,Q3,7,2022-Q3,179.37,38.39,16.46,6.65,7.69,45.48,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2022,Q4,8,2022-Q4,172.24,35.77,16.46,6.9,33.62,58.35,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2023,Q1,9,2023-Q1,179.46,37.74,16.45,7.22,19.87,74.53,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2023,Q2,10,2023-Q2,194.28,38.59,16.3,7.03,28.88,90.32,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2023,Q3,11,2023-Q3,185.4,37.76,16.38,7.09,29.13,88.09,0,Healthy
BANK_144,"Lee, Horton and Snyder Rural Bank",Ashanti,Medium,2023,Q4,12,2023-Q4,162.57,37.68,16.58,7.31,34.78,43.52,0,Healthy
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2021,Q1,1,2021-Q1,143.02,24.22,25.18,12.85,21.5,83.75,0,Healthy
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2021,Q2,2,2021-Q2,136.51,23.46,25.37,13.24,23.55,52.56,0,Healthy
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2021,Q3,3,2021-Q3,146.71,24.08,25.23,13.73,11.4,59.42,0,Healthy
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2021,Q4,4,2021-Q4,143.4,25.55,25.54,13.74,4.33,55.08,0,Healthy
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2022,Q1,5,2022-Q1,138.74,25.24,25.69,14.15,17.27,71.33,0,Healthy
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2022,Q2,6,2022-Q2,137.4,25.55,25.21,14.51,18.46,57.09,0,Healthy
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2022,Q3,7,2022-Q3,143.53,26.47,24.98,14.73,21.88,46.36,0,Healthy
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2022,Q4,8,2022-Q4,146.23,25.81,24.96,15.24,20.15,40.73,1,High-Risk
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2023,Q1,9,2023-Q1,148.96,26.24,25.15,15.64,7.47,73.87,1,High-Risk
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2023,Q2,10,2023-Q2,142.51,27.24,24.99,15.45,5.29,65.99,1,High-Risk
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2023,Q3,11,2023-Q3,137.17,27.72,24.83,15.81,14.07,40.61,1,High-Risk
BANK_145,Hernandez Ltd Rural Bank,Eastern,Medium,2023,Q4,12,2023-Q4,127.5,28.89,25.45,16.39,22.53,73.17,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2021,Q1,1,2021-Q1,78.76,14.06,15.44,23.27,14.2,46.97,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2021,Q2,2,2021-Q2,81.5,14.73,15.37,23.43,9.73,67.56,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2021,Q3,3,2021-Q3,74.43,14.51,15.12,24.59,35.48,84.06,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2021,Q4,4,2021-Q4,84.15,14.4,15.1,24.8,26.09,63.4,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2022,Q1,5,2022-Q1,91.3,14.19,14.9,24.97,15.85,64.45,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2022,Q2,6,2022-Q2,94.96,13.81,14.81,25.58,11.72,57.74,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2022,Q3,7,2022-Q3,99.42,13.79,14.68,25.18,30.7,94.87,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2022,Q4,8,2022-Q4,92.51,13.01,14.57,27.04,27.58,68.14,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2023,Q1,9,2023-Q1,93.01,12.42,14.79,27.63,28.64,86.74,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2023,Q2,10,2023-Q2,94.39,12.11,14.73,29.21,36.16,60.84,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2023,Q3,11,2023-Q3,100.49,11.91,14.69,28.93,11.48,82.01,1,High-Risk
BANK_146,Stafford Inc Rural Bank,Northern,Medium,2023,Q4,12,2023-Q4,106.29,12.09,14.72,29.26,25.65,68.4,1,High-Risk
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2021,Q1,1,2021-Q1,22.85,32.9,27.39,2.25,12.04,71.87,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2021,Q2,2,2021-Q2,23.55,32.89,27.14,2.29,16.06,86.0,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2021,Q3,3,2021-Q3,22.99,31.49,27.41,2.27,20.35,41.31,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2021,Q4,4,2021-Q4,24.63,30.89,27.35,2.28,9.2,80.99,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2022,Q1,5,2022-Q1,26.43,29.64,27.01,2.26,6.79,74.52,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2022,Q2,6,2022-Q2,29.6,30.06,26.97,2.17,16.56,41.09,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2022,Q3,7,2022-Q3,29.11,29.72,27.18,2.28,20.17,93.82,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2022,Q4,8,2022-Q4,25.97,29.06,27.09,2.41,14.31,50.75,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2023,Q1,9,2023-Q1,26.4,29.02,27.33,2.32,7.61,44.9,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2023,Q2,10,2023-Q2,27.62,29.02,27.31,2.28,17.37,86.89,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2023,Q3,11,2023-Q3,28.33,29.22,27.33,2.33,21.32,69.29,0,Healthy
BANK_147,Robinson-Brock Rural Bank,Ashanti,Small,2023,Q4,12,2023-Q4,26.91,28.98,27.48,2.32,6.29,79.79,0,Healthy
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2021,Q1,1,2021-Q1,590.67,20.37,9.25,4.21,17.51,89.81,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2021,Q2,2,2021-Q2,618.45,20.09,9.33,4.2,16.6,61.9,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2021,Q3,3,2021-Q3,600.85,18.7,9.29,4.24,42.82,89.19,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2021,Q4,4,2021-Q4,583.95,18.74,9.33,4.37,15.48,74.36,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2022,Q1,5,2022-Q1,631.46,19.29,9.34,4.31,12.83,61.35,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2022,Q2,6,2022-Q2,707.56,20.2,9.2,4.08,41.1,86.19,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2022,Q3,7,2022-Q3,760.84,20.14,9.19,4.0,37.13,48.23,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2022,Q4,8,2022-Q4,759.26,19.76,9.37,4.26,32.85,44.23,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2023,Q1,9,2023-Q1,826.33,19.45,9.3,4.28,24.25,51.57,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2023,Q2,10,2023-Q2,858.56,19.48,9.36,4.13,36.68,88.22,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2023,Q3,11,2023-Q3,914.42,19.43,9.35,4.17,27.91,63.82,1,High-Risk
BANK_148,"Holmes, Williams and Wright Rural Bank",Central,Large,2023,Q4,12,2023-Q4,912.99,20.11,9.32,4.12,57.83,68.61,1,High-Risk
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2021,Q1,1,2021-Q1,57.47,24.74,12.13,3.84,22.02,61.98,0,Healthy
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2021,Q2,2,2021-Q2,53.31,24.41,11.88,3.98,10.81,55.81,1,High-Risk
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2021,Q3,3,2021-Q3,54.24,24.47,11.94,3.99,35.96,84.28,1,High-Risk
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2021,Q4,4,2021-Q4,49.68,23.09,11.85,3.98,13.16,85.86,1,High-Risk
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2022,Q1,5,2022-Q1,48.09,23.22,11.9,4.02,27.92,48.95,1,High-Risk
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2022,Q2,6,2022-Q2,46.85,23.04,11.92,4.13,14.83,85.12,1,High-Risk
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2022,Q3,7,2022-Q3,44.55,23.11,12.17,4.14,37.43,51.13,0,Healthy
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2022,Q4,8,2022-Q4,41.83,21.8,12.31,4.28,15.27,45.4,0,Healthy
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2023,Q1,9,2023-Q1,38.84,21.83,12.26,4.12,36.14,89.75,0,Healthy
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2023,Q2,10,2023-Q2,41.08,21.98,12.21,4.24,30.78,94.07,0,Healthy
BANK_149,Bryant Group Rural Bank,Greater Accra,Medium,2023,Q3,11,2023-Q3,41.41,22.5,12.06,4.33,43.27,82.52,0,Healthy
